id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean,volume_id
volume_327_slice_52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_53,1.0,1.0,5.882352595155729e-08,5.882352595155729e-08,1.0,1.0,0.6666666862745086,0.6666666862745086,volume_327
volume_327_slice_54,1.0,1.0,7.142856632653097e-08,7.142856632653097e-08,1.0,1.0,0.6666666904761888,0.6666666904761888,volume_327
volume_327_slice_55,1.0,1.0,6.32911388399295e-09,6.32911388399295e-09,1.0,1.0,0.6666666687763714,0.6666666687763714,volume_327
volume_327_slice_56,1.0,1.0,6.578947325138505e-09,6.578947325138505e-09,1.0,1.0,0.6666666688596491,0.6666666688596491,volume_327
volume_327_slice_57,1.0,1.0,6.493506451340867e-09,6.493506451340867e-09,1.0,1.0,0.6666666688311688,0.6666666688311688,volume_327
volume_327_slice_58,1.0,1.0,9.259259173525378e-09,9.259259173525378e-09,1.0,1.0,0.6666666697530864,0.6666666697530864,volume_327
volume_327_slice_59,1.0,1.0,5.681818149535124e-09,5.681818149535124e-09,1.0,1.0,0.6666666685606061,0.6666666685606061,volume_327
volume_327_slice_60,1.0,1.0,0.1477272739378874,0.07975460263841318,1.0,1.0,0.715909091312629,0.6932515342128044,volume_327
volume_327_slice_61,4.999999975e-09,4.999999975e-09,0.34683544345136996,0.20980091944119375,1.0,1.0,0.44894514948378994,0.40326697481373125,volume_327
volume_327_slice_62,0.5178294581118923,0.34937238629838413,0.4210526318510091,0.2666666671031746,1.0,1.0,0.6462940299876337,0.5386796844671863,volume_327
volume_327_slice_63,0.6344950852238649,0.46465968656458156,0.5517948720247206,0.3810198304666998,1.0,1.0,0.7287633190828618,0.6152265056770938,volume_327
volume_327_slice_64,0.6969696971783955,0.5348837214218988,0.6106014273136589,0.4394717538962056,0.044117654087370194,0.022556398326643624,0.4505629261931415,0.3323039578815826,volume_327
volume_327_slice_65,0.6227929376015019,0.452214452640082,0.45846153873925044,0.2974051900882201,0.2448979605846049,0.13953488554009538,0.4420508123084524,0.29638484275613247,volume_327
volume_327_slice_66,0.5584750131074318,0.387419585856026,0.4637964777574381,0.30191082847012046,0.5151515157636976,0.34693877662085243,0.5124743355428558,0.34542306364899966,volume_327
volume_327_slice_67,0.3944636681193951,0.24568965563689057,0.399816176746408,0.24985640479617666,0.6378947372232687,0.46831530221280476,0.477391527363024,0.3212871208819574,volume_327
volume_327_slice_68,0.05077899650849452,0.02605091827942515,0.2707622300831391,0.15657894773834258,0.7411865866369848,0.5887978147694019,0.3542426044095395,0.25714256026238985,volume_327
volume_327_slice_69,0.017066667190897774,0.008606778370840893,0.2648162043267756,0.15261565103648264,0.7405112318044064,0.5879458799656262,0.3407980344406933,0.24972276979098326,volume_327
volume_327_slice_70,0.026653974761230853,0.01350699516955765,0.25943569100057323,0.149052631937241,0.7840000001570909,0.6447368425302191,0.35669655530629835,0.26909882321233924,volume_327
volume_327_slice_71,0.08121827450033069,0.04232804275029628,0.2646845542912674,0.15252820762535388,0.7945007237376985,0.6590636258594674,0.3801345175097655,0.28463995874503917,volume_327
volume_327_slice_72,0.18754578784338982,0.1034761523429765,0.29575504547816456,0.17354022083563078,0.7332782826314794,0.5788787489193237,0.40552637198434455,0.28529837403264363,volume_327
volume_327_slice_73,0.17378815110456441,0.09516319343485521,0.3303964759816248,0.19788918236038855,0.6583850934708206,0.4907407414143641,0.3875232401856699,0.2612643724032026,volume_327
volume_327_slice_74,0.21819318561481926,0.12245614065878732,0.2789336803384481,0.16207026854474113,0.5851780562221577,0.4136054429746865,0.3607683073918084,0.23271061739273832,volume_327
volume_327_slice_75,0.3062232468534003,0.18079315739471497,0.3692985217460527,0.22646604968114736,0.6056338031640547,0.43434343505764716,0.42705185725450256,0.2805342140445031,volume_327
volume_327_slice_76,0.33602063871782634,0.2019379848054504,0.407117008622703,0.25558500596153544,0.5721784780645857,0.40073529485204007,0.43843870846837163,0.286086095206342,volume_327
volume_327_slice_77,0.4194034349444401,0.2653450250608673,0.4708680144260203,0.30793157103113084,0.569029851148293,0.39765319504869207,0.48643376683958445,0.3236432637135634,volume_327
volume_327_slice_78,0.6017653168219717,0.4303750466281564,0.5767441861777538,0.4052287584290942,0.5057955748094883,0.33850493746332166,0.5614350259364046,0.39136958084019074,volume_327
volume_327_slice_79,0.6226591761182914,0.45207341962879904,0.5404172100585342,0.37025457821784075,0.4948216346434734,0.32874617839641257,0.5526326736067663,0.38369139208101743,volume_327
volume_327_slice_80,0.571428571532872,0.40000000020442933,0.524731182941711,0.355685131463688,0.5421166311640209,0.3718518527824417,0.5460921285462013,0.37584566148351967,volume_327
volume_327_slice_81,0.572215269193438,0.400771388709407,0.5053380784385119,0.33809523835789873,0.5889967641974145,0.41743119355132846,0.5555167039431215,0.385432606872878,volume_327
volume_327_slice_82,0.5623020064513458,0.3911127435214423,0.5344106994888798,0.3646387835115442,0.5977011498876998,0.42622950913732865,0.5648046186093084,0.3939936787234384,volume_327
volume_327_slice_83,0.5699797161333723,0.398581560496957,0.5187239945856522,0.35018726616097856,0.6002844955899225,0.4288617897787362,0.562996068769649,0.39254353881222387,volume_327
volume_327_slice_84,0.5782227785786677,0.4066901410539824,0.5146396397762839,0.3464746022189255,0.6137071657107365,0.4426966304658503,0.568856528021896,0.39862045791291933,volume_327
volume_327_slice_85,0.6437768241192711,0.47468354448850797,0.5492132059397676,0.378562314173304,0.5126835787547616,0.3447037713739609,0.5685578696046001,0.3993165433452576,volume_327
